Make_name,COUNT(1),year_model,moves_adjusted_fuel_code,Fuel Detail,Duty
BIG DOG,11,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BIMOTA,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,99,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
BMW,4755,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOSS HOSS CYCLE INC,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUELL,73,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,447,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
BUICK,1206,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,84,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,595,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,1984,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CAN-AM,106,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CF MOTO,15,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,169,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,496,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,9775,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,13921,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,2,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,271,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,2262,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHUANL,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,1,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
DODGE,249,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,696,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,7733,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,89,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ETON,2,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,8,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,173,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
FORD,507,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,5408,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
FORD,16690,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FREIGHTLINER,5,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GENUINE SCOOTER CO.,64,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GLOBAL ELECTRIC MOTORS,20,2009,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
GMC,73,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
GMC,212,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,2224,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
GMC,2943,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,3457,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,5,2009,N,COMPRESSED NATURAL GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,307,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HONDA,29362,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUAWIN,4,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUMMER,33,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
HUMMER,179,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSABERG,8,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSQVARNA,11,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYOSUNG,32,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,7126,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INDIAN MOTORCYCLE CO.,2,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,2757,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,479,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAILHOUSE CHOPPERS,2,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,3613,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JMSTAR,3,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,1540,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KIA,4782,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,50,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KYMCO USA INC,80,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAMBORGHINI,8,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCE POWERSPORTS,8,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,351,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,24,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,5267,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LIFAN INDUSTRY (GROUP) CO LTD,4,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,381,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,1156,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,5,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
M. V. AGUSTA,2,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MASERATI,54,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAYBACH,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,2432,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,123,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,4371,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,23,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,636,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,815,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MINI,911,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,1103,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTO GUZZI,6,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NINGBO DONGFANG LINGYUN VEHICLE,2,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,76,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,754,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,16643,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PIAGGIO,53,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
POLARIS,9,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,194,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,2663,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,495,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
QIANJIANG,2,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,3,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROYAL ENFIELD MOTORS,9,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,109,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SANDI,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SATURN,55,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
SATURN,1162,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SMART,372,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,1431,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,1188,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SYM,23,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TAOTAO GROUP CO. LTD.,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TGB,9,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
THUNDER MOUNTAIN CUSTOMS,12,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,141,2009,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,2004,2009,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,28933,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,125,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,51,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
URAL,6,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
V8 CHOPPERS LLC,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VESPA,100,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VICTORY MOTORCYCLES,65,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,120,2009,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,3038,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,1080,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
WANGYE,6,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
XIASHING,2,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,1627,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHEJIANG SHENMAO APPLIANCE CO LTD,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHENHUA,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZONGSHEN,1,2009,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,4781,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
APRILIA,9,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ARCTIC CAT,2,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ASTON MARTIN,9,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,37,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
AUDI,1507,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BAJAJ,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,33,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BIG DOG,3,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,2,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
BMW,154,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
BMW,3700,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOMBARDIER RECREATIONAL PRODUCTS INC.,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOSS HOSS CYCLE INC,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUELL,10,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,393,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
BUICK,2608,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,31,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,685,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,3242,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CAN-AM,116,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,38,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,200,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,12298,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,14436,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,268,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,4313,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,407,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,777,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,12155,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,88,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,28,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,585,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
FORD,894,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,14864,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
FORD,28591,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FOSTI,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FREIGHTLINER,66,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GLOBAL ELECTRIC MOTORS,10,2010,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
GMC,23,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
GMC,79,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,2487,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,3268,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,2269,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,2,2010,N,COMPRESSED NATURAL GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,1030,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HONDA,31619,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUANAN GROUP CO. LTD,3,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUMMER,52,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSABERG,5,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSQVARNA,7,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYOSUNG,15,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,7427,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INDIAN MOTORCYCLE CO.,5,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,3144,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,357,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAILHOUSE CHOPPERS,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,5499,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JMSTAR,8,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,361,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KIA,6040,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,38,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KYMCO USA INC,18,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAMBORGHINI,5,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCE POWERSPORTS,4,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,661,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,984,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,9223,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,536,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,1773,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,11,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
M. V. AGUSTA,5,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MASERATI,41,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,6139,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,35,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,129,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,6901,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,65,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,725,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,1044,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
MINI,736,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,752,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTO GUZZI,4,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NINGBO DONGFANG LINGYUN VEHICLE,5,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,35,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,1371,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,20147,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PIAGGIO,7,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
POLARIS,11,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,160,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,294,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,450,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
RHON MOTORCYCLE,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,22,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROYAL ENFIELD MOTORS,7,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,64,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SATURN,61,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SHANGHAI HOWHIT MACHINERY,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SMART,59,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,2325,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,180,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SYM,2,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TAOTAO GROUP CO. LTD.,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TESLA,4,2010,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,796,2010,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,4275,2010,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,38515,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,146,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,53,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
URAL,10,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VESPA,41,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VICTORY MOTORCYCLES,84,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,211,2010,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,3617,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,1515,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
XINGYUE,1,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,252,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHENHUA,4,2010,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,3682,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
APRILIA,5,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ARCTIC CAT,1,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ASTON MARTIN,22,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ATK,2,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,128,2011,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
AUDI,1946,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BASHAN,3,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,6,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,10,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,9,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
BMW,442,2011,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
BMW,9803,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOMBARDIER RECREATIONAL PRODUCTS INC.,1,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOURGET'S BIKE WORKS,2,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,872,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
BUICK,4362,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,22,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,903,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,4324,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CAN-AM,168,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,3,2011,N,COMPRESSED NATURAL GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,44,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,58,2011,V,ELECTRIC AND GAS HYBRID PHEV,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,816,2011,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,18852,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,19475,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,772,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,2170,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,582,2011,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,3649,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,9081,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,123,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,17,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,286,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
FORD,2340,2011,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,15416,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
FORD,30970,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FOSTI,2,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FREIGHTLINER,70,2011,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GENUINE SCOOTER CO.,1,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GLOBAL ELECTRIC MOTORS,5,2011,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
GMC,23,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
GMC,438,2011,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,4792,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,5191,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,2694,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,747,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HONDA,28663,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUANAN GROUP CO. LTD,1,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSABERG,6,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSQVARNA,14,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYOSUNG,8,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,249,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,14708,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INDIAN MOTORCYCLE CO.,1,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,4657,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,665,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAILHOUSE CHOPPERS,2,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,2173,2011,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
JEEP,6432,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JMSTAR,11,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,520,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KIA,38,2011,G,ELECTRIC AND GAS HYBRID,"Light Duty (10,000 lbs GVWR or less)"
KIA,14573,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KINGRING,2,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,23,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KYMCO USA INC,10,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAMBORGHINI,7,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCE POWERSPORTS,1,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,1193,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEIKE MACHINE INDUSTRY CO. LIMITED,3,2011,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
